node,node_type,pagerank,betweenness,in_degree
support services,Entity,6.287429435891486e-05,8.770459802289435e-07,1
security solution we use,Entity,6.287429435891486e-05,9.735117908726052e-08,1
email service provider,Entity,6.286660341687421e-05,3.163893166215646e-06,2
request party act on behalf of customer,Entity,6.282563287484127e-05,4.603915906713614e-08,1
charles river,Entity,6.282563287484127e-05,9.207831813427229e-08,1
paypal payment datum,DataPoint,6.282396866323655e-05,0.0,1
automatic datum collection tool,Entity,6.27660319873713e-05,9.207831813427229e-08,1
supplier for purpose as analysis,Entity,6.274975209434084e-05,1.8415663626854457e-07,1
legal authority,Entity,6.271172895656533e-05,4.603915906713614e-08,1
opendoor reporting platform,Entity,6.271172895656533e-05,3.418288694525446e-08,1
hang ceiling sensor,Entity,6.271172895656533e-05,9.207831813427229e-08,1
government entities,Entity,6.268634819216689e-05,2.301957953356807e-08,1
regulators,Entity,6.268634819216689e-05,2.301957953356807e-08,1
iris pattern,DataPoint,6.266628772686321e-05,0.0,1
image of facial feature for identification,DataPoint,6.266628772686321e-05,0.0,1
iris scan,DataPoint,6.266628772686321e-05,0.0,1
individual biological characteristic,DataPoint,6.266628772686321e-05,0.0,1
retina,DataPoint,6.266628772686321e-05,0.0,1
unique physical representation,DataPoint,6.266628772686321e-05,0.0,1
iris image,DataPoint,6.266628772686321e-05,0.0,1
full face,DataPoint,6.266628772686321e-05,0.0,1
biological measurement,DataPoint,6.266628772686321e-05,0.0,1
facial geometry,DataPoint,6.266628772686321e-05,0.0,1
research firm we hire,Entity,6.266204746029605e-05,2.301957953356807e-08,1
company perform administrative service for t. rowe price,Entity,6.266204746029605e-05,2.301957953356807e-08,1
covered sites,Entity,6.266204746029605e-05,3.069277271142409e-08,1
data controller,Entity,6.266204746029605e-05,9.207831813427229e-08,1
United Internet,Entity,6.266204746029605e-05,4.603915906713614e-08,1
third party for personalized advertising purpose,Entity,6.261642159637527e-05,4.313540353454462e-06,1
pharmacy,Entity,6.261642159637527e-05,9.257157246372005e-07,1
parent entity,Entity,6.261642159637527e-05,9.257157246372005e-07,1
business unit,Entity,6.261642159637527e-05,9.257157246372005e-07,1
company within dell group,Entity,6.261642159637527e-05,4.313540353454462e-06,1
entity in connection with corporate transaction as,Entity,6.261642159637527e-05,9.257157246372005e-07,1
company share common ownership,Entity,6.261642159637527e-05,9.257157246372005e-07,1
datum broker,Entity,6.261642159637527e-05,9.257157246372005e-07,1
entity to you consent to disclosure,Entity,6.261642159637527e-05,9.257157246372005e-07,1
service feature,Entity,6.25949774403325e-05,5.763937366934946e-08,1
S&P Global,Entity,6.25949774403325e-05,2.8734680107751985e-06,1
non - us party,Entity,6.25949774403325e-05,9.207831813427229e-08,1
allstate affiliate,Entity,6.255456345394421e-05,2.8785834728937693e-06,1
social plugin,Entity,6.255456345394421e-05,9.207831813427229e-08,1
data collection technologies,Entity,6.255456345394421e-05,9.207831813427229e-08,1
datum you provide,Category,6.252324804631784e-05,8.593976359198746e-07,1
connect application,Entity,6.251714309617728e-05,4.603915906713614e-08,1
conference sponsor,Entity,6.251714309617728e-05,2.812042604608569e-07,1
Wegmans Food Markets,Entity,6.245004452362967e-05,9.207831813427229e-08,1
Salesforce.com,Entity,6.245004452362967e-05,6.258868283980935e-07,1
Intuit,Company,6.243250402972306e-05,0.0,1
custom personalized content,Category,6.243106455919802e-05,1.638994062790047e-05,1
personal data from social medium account,Category,6.243106455919802e-05,1.638994062790047e-05,1
quantitative user information,Category,6.243106455919802e-05,1.638994062790047e-05,1
datum regard product you use,Category,6.243106455919802e-05,0.0,1
questionnaire response,Category,6.243106455919802e-05,0.0,1
information cover month precede request,Category,6.243106455919802e-05,0.0,1
electronic signature,Category,6.243106455919802e-05,1.638994062790047e-05,1
survey datum,Category,6.243106455919802e-05,0.0,1
information in relation,Category,6.243106455919802e-05,0.0,1
information from business system include personal information,Category,6.243106455919802e-05,0.0,1
correspondence data,Category,6.243106455919802e-05,0.0,1
voluntary information you provide in connection with job inquiry on career page,Category,6.243106455919802e-05,1.638994062790047e-05,1
collate information,Category,6.243106455919802e-05,0.0,1
social activity,Category,6.243106455919802e-05,1.638994062790047e-05,1
demographic detail,Category,6.243106455919802e-05,0.0,1
advertising information,Category,6.243106455919802e-05,1.638994062790047e-05,1
information from profile,Category,6.243106455919802e-05,1.638994062790047e-05,1
tax id number,Category,6.243106455919802e-05,0.0,1
license medical professional,Entity,6.241985016598324e-05,4.603915906713614e-08,1
Global Payments,Entity,6.241985016598324e-05,9.207831813427229e-08,1
potential transaction partner,Entity,6.241985016598324e-05,2.8842802375258138e-06,1
healthcare provider involve in care,Entity,6.241985016598324e-05,2.8842802375258138e-06,1
[ rd ] party,Entity,6.237815319590009e-05,9.207831813427229e-08,1
[ rd ] party we work with,Entity,6.237815319590009e-05,3.4274720471812273e-07,1
in,Entity,6.237815319590009e-05,4.2253254945842757e-07,1
promotional partner,Entity,6.235249352200277e-05,5.261618179101273e-08,1
transferee,Entity,6.235249352200277e-05,1.4554350295540677e-06,1
event promoter,Entity,6.235249352200277e-05,5.261618179101273e-08,1
hosting provider,Entity,6.232836576893514e-05,4.603915906713614e-08,1
comprehensive overview of practice of water,Entity,6.232836576893514e-05,4.603915906713614e-08,1
product selection assistance,Entity,6.232836576893514e-05,4.603915906713614e-08,1
center,Entity,6.232836576893514e-05,5.4414897854133537e-08,1
|service provider process payment,Entity,6.23168341222484e-05,7.673193177856024e-08,1
share offer,Entity,6.229475925573377e-05,2.046184847428273e-08,1
market communication,Entity,6.229475925573377e-05,4.603915906713614e-08,1
potential acquirer,Entity,6.229475925573377e-05,2.175922625320064e-06,1
merchant with whom we do business for purpose of,Entity,6.229475925573377e-05,2.175922625320064e-06,1
affiliate support core business function,Entity,6.229475925573377e-05,2.175922625320064e-06,1
service provider support core business function include,Entity,6.229475925573377e-05,2.175922625320064e-06,1
sms program,Entity,6.229475925573377e-05,4.603915906713614e-08,1
own tracking technology,Entity,6.228943623827635e-05,4.380695741539621e-07,1
enterprise online service,Entity,6.227848948329763e-05,3.069277271142409e-08,1
mobile plan app,Entity,6.227848948329763e-05,8.453497899481075e-07,1
fortigate cloud sandbox,Entity,6.227428217835031e-05,1.3811747720140842e-07,1
saas,Entity,6.227428217835031e-05,1.3811747720140842e-07,1
company in american express group,Entity,6.222652785014316e-05,2.4807476981998534e-06,1
account setting,Category,6.221903783381924e-05,0.0,1
nd mobile information,Category,6.221903783381924e-05,0.0,1
embed video,Entity,6.22177802340418e-05,4.603915906713614e-08,1
service provider who perform service on behalf include cloud service,Entity,6.22177802340418e-05,2.1734113984618573e-06,1
u.s. food administration,Entity,6.217720394248729e-05,1.8415663626854457e-07,1
customer programs,Entity,6.217720394248729e-05,3.069277271142409e-08,1
healthcare professional,Entity,6.216966834548431e-05,9.207831813427229e-08,1
bing,Entity,6.215611020178752e-05,0.0,1
company who assist with information technology healthcare provider health insurance company,Entity,6.212155645692683e-05,1.3154045447753183e-08,1
healthcare product use,Entity,6.212155645692683e-05,3.721498691260171e-07,1
healthcare provider provide safety information,Entity,6.211840157898863e-05,7.9884613323375e-08,1
healthcare provider receive services,Entity,6.211840157898863e-05,7.9884613323375e-08,1
online services,Entity,6.20914865265784e-05,2.8308774327863794e-07,1
interactive application,Entity,6.20914865265784e-05,2.8308774327863794e-07,1
service provider operate on behalf,Entity,6.204938862409059e-05,2.8667530958035267e-07,1
tv,Entity,6.203373092027741e-05,6.905873860070421e-08,1
Clipchamp,Entity,6.203373092027741e-05,1.8415663626854458e-08,1
movies,Entity,6.203373092027741e-05,6.905873860070421e-08,1
client,Entity,6.203323299614708e-05,2.301957953356807e-08,1
identity verification agency,Entity,6.203323299614708e-05,0.0,1
risk management,Entity,6.203323299614708e-05,0.0,1
company in process chain,Entity,6.203323299614708e-05,0.0,1
msi entity in region,Entity,6.197841364799546e-05,4.259718384164072e-07,1
marketing providers,Entity,6.197841364799546e-05,2.301957953356807e-08,1
specific opt program,Entity,6.197841364799546e-05,3.069277271142409e-08,1
msi entity responsible,Entity,6.197841364799546e-05,4.259718384164072e-07,1
payment processor from whom you purchase product,Entity,6.197135348777173e-05,9.207831813427229e-08,1
good,Entity,6.191559542768072e-05,7.673193177856024e-08,1
mobile operator,Entity,6.191135163876731e-05,0.0,1
mixed reality,Entity,6.191135163876731e-05,6.215286474063378e-07,1
restaurant guide,Entity,6.191135163876731e-05,0.0,1
app run on windows,Entity,6.191135163876731e-05,0.0,1
bing service,Entity,6.191135163876731e-05,0.0,1
outlook,Entity,6.191135163876731e-05,0.0,1
surface,Entity,6.191135163876731e-05,1.1049398176112674e-06,1
individual app,Entity,6.191135163876731e-05,1.8415663626854457e-07,1
smart app control,Entity,6.191135163876731e-05,0.0,1
app not use precise location,Entity,6.191135163876731e-05,0.0,1
mobile service provider,Entity,6.187257743364183e-05,4.603915906713614e-08,1
incyte biosciences canada corporation,Entity,6.187257743364183e-05,9.207831813427229e-08,1
ice,Entity,6.185447865036755e-05,2.7623495440281684e-07,1
wireless carrier,Entity,6.184031053939901e-05,4.603915906713614e-08,1
business alliance partners gilead sciences k.k.,Entity,6.18313076866128e-05,9.207831813427229e-08,1
mastercard,Entity,6.182667713996158e-05,9.207831813427229e-08,1
merchant you make transaction,Entity,6.182667713996158e-05,2.7581956349394043e-07,1
gallagher,Entity,6.17943956147359e-05,9.207831813427229e-08,1
enterprise appliance,Entity,6.17889723572572e-05,1.8415663626854457e-07,1
feedback hub,Entity,6.17889723572572e-05,2.532153748692488e-07,1
enterprise software,Entity,6.17889723572572e-05,1.8415663626854457e-07,1
productivity product,Entity,6.17889723572572e-05,1.2277109084569637e-07,1
third party partner with whom we offer co - brand - market promotion as,Entity,6.17863252334295e-05,1.5346386355712047e-08,1
site from you come,Entity,6.177565953126242e-05,1.0282078858327072e-07,1
site to you go,Entity,6.177565953126242e-05,1.0282078858327072e-07,1
servicer,Entity,6.175105703165735e-05,9.207831813427229e-08,1
participating partners,Entity,6.172990461095885e-05,0.0,1
thirdpartie,Entity,6.168506682990662e-05,1.962105251879402e-07,1
party work on behalf,Entity,6.168506682990662e-05,1.962105251879402e-07,1
mobile applications,Entity,6.168506682990662e-05,2.8662308137948237e-07,1
consistent experience across product,Entity,6.166659307574708e-05,1.8415663626854457e-07,1
photos legacy app,Entity,6.166659307574708e-05,3.069277271142409e-08,1
photo edit app,Entity,6.166659307574708e-05,9.97515113121283e-08,1
windows operator messages app,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
internet explorer,Entity,6.166659307574708e-05,0.0,1
office,Entity,6.166659307574708e-05,1.2277109084569637e-07,1
local software,Entity,6.166659307574708e-05,0.0,1
school,Entity,6.166659307574708e-05,1.8415663626854457e-07,1
privacy preference,Category,6.166659307574708e-05,0.0,1
set of feature in windows,Entity,6.166659307574708e-05,2.1248842646370528e-08,1
productivity app,Entity,6.166659307574708e-05,1.2277109084569637e-07,1
extension,Entity,6.166659307574708e-05,9.207831813427229e-08,1
vendor work on behalf,Entity,6.166659307574708e-05,4.603915906713614e-08,1
company provide notification service on device,Entity,6.166659307574708e-05,4.603915906713614e-08,1
destination website,Entity,6.166659307574708e-05,2.1248842646370528e-08,1
app developer,Entity,6.166659307574708e-05,0.0,1
bing search services,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
phone link,Entity,6.166659307574708e-05,0.0,1
record feature,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
preview,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
consumer copilot product,Entity,6.166659307574708e-05,4.603915906713614e-08,1
consistent experience,Entity,6.166659307574708e-05,1.8415663626854457e-07,1
specific product,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
entity process payment transaction,Entity,6.166659307574708e-05,2.301957953356807e-08,1
surface duo,Entity,6.166659307574708e-05,0.0,1
xbox console,Entity,6.166659307574708e-05,3.6831327253708914e-07,1
related documentation,Entity,6.164763541294715e-05,3.246350959862164e-08,1
Intercontinental_Exchange,Company,6.154421379423697e-05,0.0,0
Charles_Schwab_Corporation,Company,6.154421379423697e-05,0.0,0
Supermicro,Company,6.154421379423697e-05,0.0,0
Travelers_Companies_(The),Company,6.154421379423697e-05,0.0,0
Thermo_Fisher_Scientific,Company,6.154421379423697e-05,0.0,0
Teradyne,Company,6.154421379423697e-05,0.0,0
Texas_Instruments,Company,6.154421379423697e-05,0.0,0
Boston_Scientific,Company,6.154421379423697e-05,0.0,0
Bristol_Myers_Squibb,Company,6.154421379423697e-05,0.0,0
Capital_One,Company,6.154421379423697e-05,0.0,0
Centene_Corporation,Company,6.154421379423697e-05,0.0,0
Synchrony_Financial,Company,6.154421379423697e-05,0.0,0
Jabil,Company,6.154421379423697e-05,0.0,0
Cboe_Global_Markets,Company,6.154421379423697e-05,0.0,0
Cardinal_Health,Company,6.154421379423697e-05,0.0,0
T._Rowe_Price,Company,6.154421379423697e-05,0.0,0
Synopsys,Company,6.154421379423697e-05,0.0,0
Cencora,Company,6.154421379423697e-05,0.0,0
Blackstone_Inc.,Company,6.154421379423697e-05,0.0,0
CVS_Health,Company,6.154421379423697e-05,0.0,0
Oracle_Corporation,Company,6.154421379423697e-05,0.0,0
AbbVie,Company,6.154421379423697e-05,0.0,0
Zimmer_Biomet,Company,6.154421379423697e-05,0.0,0
ON_Semiconductor,Company,6.154421379423697e-05,0.0,0
Keysight_Technologies,Company,6.154421379423697e-05,0.0,0
Labcorp,Company,6.154421379423697e-05,0.0,0
KLA_Corporation,Company,6.154421379423697e-05,0.0,0
KeyCorp,Company,6.154421379423697e-05,0.0,0
Teledyne_Technologies,Company,6.154421379423697e-05,0.0,0
Juniper_Networks,Company,6.154421379423697e-05,0.0,0
KKR_&_Co.,Company,6.154421379423697e-05,0.0,0
Jack_Henry_&_Associates,Company,6.154421379423697e-05,0.0,0
Johnson_&_Johnson,Company,6.154421379423697e-05,0.0,0
CME_Group,Company,6.154421379423697e-05,0.0,0
CDW_Corporation,Company,6.154421379423697e-05,0.0,0
TE_Connectivity,Company,6.154421379423697e-05,0.0,0
Cadence_Design_Systems,Company,6.154421379423697e-05,0.0,0
Brown_&_Brown,Company,6.154421379423697e-05,0.0,0
Lilly_(Eli),Company,6.154421379423697e-05,0.0,0
Moderna,Company,6.154421379423697e-05,0.0,0
Zebra_Technologies,Company,6.154421379423697e-05,0.0,0
